,rank,name,vote
0,1,肖战,19030313
1,2,时代少年团,15437480
2,3,王一博,13908276
3,4,李现,12460958
4,5,易烊千玺,7601447
5,6,王俊凯,7295944
6,7,华晨宇,5465314
