,rank,name,vote
0,1,肖战,25694522
1,2,时代少年团,23236366
2,3,王一博,20847745
3,4,李现,20033791
4,5,王俊凯,13928352
5,6,易烊千玺,12570083
6,7,华晨宇,9582133
