,rank,name,vote
0,1,肖战,42761472
1,2,时代少年团,40181971
2,3,王一博,37365348
3,4,李现,35765444
4,5,王俊凯,29201527
5,6,易烊千玺,25491759
6,7,华晨宇,22938513
