,rank,name,vote
0,1,肖战,14697756
1,2,时代少年团,10136660
2,3,王一博,8646205
3,4,李现,6070308
4,5,易烊千玺,4863568
5,6,王俊凯,4134320
6,7,张艺兴,2919754
