,rank,name,vote
0,1,肖战,12853208
1,2,时代少年团,6981520
2,3,王一博,6225024
3,4,李现,4226836
4,5,易烊千玺,4037614
5,6,王俊凯,2772642
6,7,蔡徐坤,2267283
