,rank,name,vote
0,1,肖战,16382887
1,2,时代少年团,12080099
2,3,王一博,10235722
3,4,李现,8369612
4,5,易烊千玺,5687546
5,6,王俊凯,4997482
6,7,华晨宇,3616817
