,rank,name,vote
0,1,肖战,12937312
1,2,时代少年团,7055434
2,3,王一博,6262068
3,4,李现,4275573
4,5,易烊千玺,4065720
5,6,王俊凯,2794851
6,7,蔡徐坤,2293051
