,rank,name,vote
0,1,肖战,17299776
1,2,时代少年团,13203047
2,3,王一博,10885328
3,4,李现,9090823
4,5,易烊千玺,5987069
5,6,王俊凯,5270711
6,7,华晨宇,3877621
