,rank,name,vote
0,1,肖战,10480831
1,2,时代少年团,4265909
2,3,王一博,3622154
3,4,李现,2273067
4,5,易烊千玺,2195112
5,6,蔡徐坤,1560330
6,7,王俊凯,1447004
