,rank,name,vote
0,1,肖战,18630301
1,2,时代少年团,14831723
2,3,王一博,12755508
3,4,李现,11231682
4,5,易烊千玺,6719631
5,6,王俊凯,6408133
6,7,华晨宇,4882713
