,rank,name,vote
0,1,肖战,36771088
1,2,时代少年团,34484658
2,3,王一博,31099351
3,4,李现,30098531
4,5,王俊凯,24199009
5,6,易烊千玺,21625342
6,7,华晨宇,19200402
