,rank,name,vote
0,1,肖战,43212446
1,2,时代少年团,40629719
2,3,王一博,38565769
3,4,李现,35940488
4,5,王俊凯,29296670
5,6,易烊千玺,25595836
6,7,华晨宇,23029334
