,rank,name,vote
0,1,肖战,11793105
1,2,时代少年团,5397721
2,3,王一博,4563906
3,4,李现,2927470
4,5,易烊千玺,2836361
5,6,蔡徐坤,1888232
6,7,王俊凯,1817585
