,rank,name,vote
0,1,肖战,32762491
1,2,时代少年团,30150469
2,3,王一博,28567341
3,4,李现,26532992
4,5,王俊凯,21052827
5,6,易烊千玺,19198413
6,7,华晨宇,16757263
