,rank,name,vote
0,1,肖战,8239661
1,2,王一博,2570132
2,3,时代少年团,2472999
3,4,易烊千玺,1572344
4,5,李现,1454268
5,6,蔡徐坤,958095
6,7,王俊凯,929069
