,rank,name,vote
0,1,肖战,16643146
1,2,时代少年团,12458358
2,3,王一博,10367139
3,4,李现,8519699
4,5,易烊千玺,5779116
5,6,王俊凯,5086708
6,7,华晨宇,3689026
